Run0, 2669, 23, 14, 416, 1212772, 11, 0, 0, 0, 0, 0, 10, 673:5346;347:2304;244:1294;201:1024;137:707;99:444;85:360;77:361;74:447;53:317;64:384;48:186;44:194;43:185;32:139;40:149;40:180;24:80;29:100;20:85;16:71;13:56;11:49;21:91;19:63;11:46;17:60;9:27;11:46;11:48;11:33;9:30;11:34;8:29;9:33;11:35;9:34;7:26;11:48;7:11;11:54;7:24;12:57;6:12;6:23;7:16;4:5;5:9;2:6;3:9;2:11;3:4;3:7;5:11;3:9;4:16;5:8;3:4;2:8;2:5;5:12;2:3;3:10;1:1;2:3;4:12;1:1;3:7;3:7;4:22;2:12;2:6;1:3;1:1;2:3;1:4;1:7;1:12;1:4;1:8;1:10;1:11;1:7;1:14;1:8;1:4;1:4;1:15
Run1, 6682, 22, 13, 114, 819352, 27, 0, 0, 0, 0, 0, 26, 1291:8748;793:4783;525:2325;443:2006;360:1672;308:1115;267:1073;245:1044;200:855;179:787;164:659;141:585;144:555;113:418;111:407;107:457;97:374;80:277;88:387;83:268;59:186;68:283;62:234;58:212;46:149;48:192;48:204;36:157;33:124;38:197;29:96;25:78;26:102;29:129;25:81;27:78;22:79;24:108;16:60;15:52;18:74;18:77;15:79;13:80;16:82;6:9;13:60;6:13;6:19;6:26;5:8;4:29;10:26;6:24;9:66;4:20;6:26;3:11;4:24;4:22;4:29;7:37;5:26;5:25;5:37;1:4;2:7;3:23;1:2;1:1;7:37;4:23;1:10;2:7;2:11;2:14;3:21;2:12;2:8;1:3;5:24;3:8;3:14;1:1;1:3;3:9;1:11;1:4;1:4;3:12;1:1;1:8;2:8;1:13;1:3;1:3;1:2;1:4;1:5;1:8;1:3;2:9;3:18;1:4;1:6;1:8;1:2;1:4;1:5
Run2, 2474, 23, 14, 394, 387649, 10, 0, 0, 0, 0, 0, 9, 516:4372;273:1840;193:1140;154:916;112:511;87:376;80:373;66:266;65:295;64:352;43:187;51:232;42:153;40:163;33:152;41:240;29:100;37:170;34:130;33:134;29:133;23:61;17:42;19:47;13:46;16:63;21:90;17:66;16:82;17:57;13:33;12:34;15:79;16:40;10:35;7:22;13:50;10:33;10:73;9:44;6:27;12:53;1:2;7:32;12:42;10:52;10:31;7:23;8:15;6:29;5:12;6:16;6:14;3:11;8:19;5:17;7:35;5:16;4:18;3:21;3:20;3:16;1:5;3:22;1:2;4:18;3:9;2:7;2:17;1:4;2:15;1:4;1:1;2:5;6:26;3:15;2:4;1:7;1:2;1:6;4:25;2:22;2:4;1:5;1:7;1:5;1:4;2:5;1:3;1:3;1:11;2:14;1:3;1:1;3:22;1:5;1:6;1:1;1:3;1:12;1:5
Run3, 1485, 22, 13, 357, 243138, 6, 0, 0, 0, 0, 0, 5, 310:2978;166:1325;132:872;100:558;76:448;70:350;46:173;44:195;40:164;33:151;36:139;32:145;21:67;14:51;17:63;20:84;22:90;20:102;20:65;21:87;14:80;17:66;12:40;12:58;14:49;10:27;8:35;4:13;3:6;6:13;8:25;8:14;8:27;7:18;5:9;5:17;4:22;5:32;3:12;3:9;2:2;2:9;1:4;3:17;3:13;1:2;4:20;4:11;6:29;5:11;6:16;1:11;2:3;2:17;1:4;2:13;5:14;1:2;5:22;4:14;3:24;3:13;2:7;3:6;2:9;1:3;2:3;1:2;1:2;1:2;3:20;1:6;1:2;2:13;1:6;2:10;1:2;1:3;3:13;2:10;1:8;1:5;1:3;1:5;1:4;2:9;1:4
Run4, 1240, 23, 13, 347, 165965, 5, 0, 0, 0, 0, 0, 4, 253:2525;129:1017;104:748;70:427;63:342;48:192;48:187;39:160;35:187;35:122;35:179;24:68;20:89;19:135;20:131;13:33;21:73;11:30;9:27;14:59;10:29;8:23;13:58;7:18;11:34;12:43;9:29;9:37;11:39;10:37;5:10;7:19;5:20;5:8;5:15;5:15;4:16;4:27;6:21;6:15;3:9;4:8;4:15;1:2;3:11;3:4;4:8;5:11;6:16;5:15;2:9;1:1;3:12;4:12;2:2;3:10;3:12;2:5;2:9;2:4;2:11;1:2;2:4;1:1;2:3;1:7;1:1;1:11;1:3;1:6;1:2;2:5;1:6;1:4;1:6;1:5;1:3;1:6;1:6;2:20;1:6
Run5, 1982, 22, 13, 387, 296425, 8, 0, 0, 0, 0, 0, 7, 392:3849;185:1436;135:902;115:622;91:496;84:435;69:314;59:229;53:241;55:254;46:174;39:151;42:126;43:178;50:195;32:98;38:131;29:105;35:121;27:104;25:126;29:119;29:105;19:65;15:43;16:71;12:25;13:58;11:39;11:37;8:25;9:27;11:43;12:38;11:61;9:33;9:31;11:33;9:30;9:34;5:11;8:35;6:15;6:16;4:8;4:15;4:17;6:39;4:15;3:5;6:13;4:12;5:33;2:11;5:17;4:21;1:10;6:35;3:21;1:11;2:8;1:3;1:1;1:9;1:5;1:6;1:14;1:11;1:11;2:5;1:1;1:1;1:13;1:2
Run6, 1242, 22, 14, 347, 95135, 5, 0, 0, 0, 0, 0, 4, 191:2586;157:1353;100:740;76:452;67:393;57:229;52:227;36:173;35:127;32:127;47:229;33:126;30:114;25:108;16:71;23:124;12:47;14:53;16:48;12:45;13:38;13:68;5:10;8:24;7:12;9:28;4:6;9:47;8:36;8:54;5:23;5:34;7:21;3:9;2:6;3:12;3:17;2:10;3:16;2:11;1:3;3:13;5:14;3:12;4:16;1:10;1:10;2:7;3:11;5:30;2:6;1:2;2:13;3:21;3:13;3:23;2:15;2:8;1:7;3:15;1:10;4:25;1:5;1:8;2:9;1:7;3:19;5:33;1:7;2:11;2:5;1:15;1:3;2:20;1:3;1:10;1:6;1:9;1:4;1:6;3:9;3:12;1:10;1:11;1:9;1:5;1:4;2:4;1:9;1:4;1:3;1:4
Run7, 745, 22, 13, 249, 52916, 3, 0, 0, 0, 0, 0, 2, 103:1201;93:1017;66:529;48:366;54:278;33:150;27:127;28:140;21:95;18:65;15:45;19:56;15:35;18:69;18:60;10:38;12:42;11:24;10:34;8:28;5:7;8:21;9:19;3:3;4:10;5:14;6:24;9:39;6:8;3:3;2:5;5:33;3:6;2:5;2:10;2:23;3:24;1:7;4:24;1:3;2:9;2:4;2:12;4:25;1:5;2:20;2:10;1:2;1:3;2:11;2:5;4:7;2:8;1:7;1:9;1:11;1:5;2:5;1:12;1:6;1:2;1:6;2:10;1:2
Run0, 2669, 23, 14, 416, 1212772, 11, 0, 0, 0, 0, 0, 10
Run1, 6682, 22, 13, 114, 819352, 27, 0, 0, 0, 0, 0, 26
Run2, 2474, 23, 14, 394, 387649, 10, 0, 0, 0, 0, 0, 9
Run3, 1485, 22, 13, 357, 243138, 6, 0, 0, 0, 0, 0, 5
Run4, 1240, 23, 13, 347, 165965, 5, 0, 0, 0, 0, 0, 4
Run5, 1982, 22, 13, 387, 296425, 8, 0, 0, 0, 0, 0, 7
Run6, 1242, 22, 14, 347, 95135, 5, 0, 0, 0, 0, 0, 4
Run7, 745, 22, 13, 249, 52916, 3, 0, 0, 0, 0, 0, 2
